id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3129083,beijing_grid_309,2018-05-01 08:00:00,RAIN,21.0,936.2238,40.0,48.97,7.63
3129084,beijing_grid_310,2018-05-01 08:00:00,CLOUDY,21.0,935.8567,38.0,53.58,9.54
3129085,beijing_grid_311,2018-05-01 08:00:00,CLOUDY,21.0,937.4005,34.0,56.42,12.21
3129086,beijing_grid_312,2018-05-01 08:00:00,CLOUDY,16.4,927.8824,36.0,59.3,12.9
3129087,beijing_grid_313,2018-05-01 08:00:00,CLOUDY,18.0,913.0348,39.0,62.0,13.79
3129088,beijing_grid_314,2018-05-01 08:00:00,CLOUDY,18.0,898.1872,42.0,64.37,14.71
3129089,beijing_grid_315,2018-05-01 08:00:00,RAIN,22.0,1012.4334,28.0,42.12,16.03
3129090,beijing_grid_316,2018-05-01 08:00:00,RAIN,22.0,1012.2501,30.0,31.65,15.98
3129091,beijing_grid_317,2018-05-01 08:00:00,RAIN,22.0,1012.0668,32.0,21.45,16.46
3129092,beijing_grid_318,2018-05-01 08:00:00,RAIN,22.0,1011.9694,33.0,19.37,16.55
3129093,beijing_grid_319,2018-05-01 08:00:00,RAIN,22.0,1011.5846,34.0,19.84,13.86
3129094,beijing_grid_320,2018-05-01 08:00:00,RAIN,22.0,1011.051,34.0,17.28,11.86
3129095,beijing_grid_321,2018-05-01 08:00:00,RAIN,22.0,1010.4846,32.0,25.62,10.05
3129096,beijing_grid_322,2018-05-01 08:00:00,RAIN,20.0,1010.093,32.0,28.04,9.41
3129097,beijing_grid_323,2018-05-01 08:00:00,RAIN,20.0,1009.9353,29.0,32.15,8.84
3129098,beijing_grid_324,2018-05-01 08:00:00,RAIN,20.0,1010.254,26.0,33.4,8.74
3129099,beijing_grid_325,2018-05-01 08:00:00,RAIN,20.0,1009.2558,25.0,33.86,8.85
3129100,beijing_grid_326,2018-05-01 08:00:00,CLOUDY,21.0,1007.7628,27.0,35.61,8.78
3129101,beijing_grid_327,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,21.0,1005.4,29.0,36.35,9.14
3129102,beijing_grid_328,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,21.0,991.0754,31.0,38.09,9.11
3129103,beijing_grid_329,2018-05-01 08:00:00,CLOUDY,21.0,961.4627,35.0,41.74,8.32
3129104,beijing_grid_330,2018-05-01 08:00:00,CLOUDY,21.0,938.1597,39.0,44.86,7.77
3129105,beijing_grid_331,2018-05-01 08:00:00,CLOUDY,21.0,940.4603,36.0,49.71,9.83
3129106,beijing_grid_332,2018-05-01 08:00:00,CLOUDY,21.0,945.137,33.0,52.48,12.1
3129107,beijing_grid_333,2018-05-01 08:00:00,CLOUDY,16.4,936.5014,33.0,55.65,13.52
3129108,beijing_grid_334,2018-05-01 08:00:00,CLOUDY,18.0,921.6818,37.0,58.46,14.62
3129109,beijing_grid_335,2018-05-01 08:00:00,CLOUDY,18.0,906.8622,40.0,60.88,15.76
3129110,beijing_grid_336,2018-05-01 08:00:00,RAIN,22.0,1012.2632,28.0,51.34,16.45
3129111,beijing_grid_337,2018-05-01 08:00:00,RAIN,22.0,1012.1888,29.0,41.92,16.05
3129112,beijing_grid_338,2018-05-01 08:00:00,RAIN,22.0,1012.0514,32.0,28.81,16.37
3129113,beijing_grid_339,2018-05-01 08:00:00,RAIN,22.0,1011.931,32.0,24.32,15.6
3129114,beijing_grid_340,2018-05-01 08:00:00,RAIN,22.0,1011.7426,33.0,23.62,13.83
3129115,beijing_grid_341,2018-05-01 08:00:00,RAIN,22.0,1011.5541,34.0,22.71,12.07
3129116,beijing_grid_342,2018-05-01 08:00:00,RAIN,22.0,1011.1055,33.0,29.18,10.44
3129117,beijing_grid_343,2018-05-01 08:00:00,RAIN,22.0,1010.7761,33.0,35.9,9.26
3129118,beijing_grid_344,2018-05-01 08:00:00,RAIN,21.0,1010.5773,32.0,39.45,8.58
3129119,beijing_grid_345,2018-05-01 08:00:00,RAIN,21.0,1010.5706,29.0,37.97,8.33
3129120,beijing_grid_346,2018-05-01 08:00:00,RAIN,21.0,1010.5972,26.0,37.0,8.14
3129121,beijing_grid_347,2018-05-01 08:00:00,CLOUDY,21.0,1008.6086,28.0,37.18,8.17
3129122,beijing_grid_348,2018-05-01 08:00:00,CLOUDY,21.0,1007.0418,29.0,36.41,8.47
3129123,beijing_grid_349,2018-05-01 08:00:00,CLOUDY,21.0,995.4599,30.0,37.75,8.54
3129124,beijing_grid_350,2018-05-01 08:00:00,CLOUDY,21.0,973.8528,33.0,40.76,8.42
3129125,beijing_grid_351,2018-05-01 08:00:00,CLOUDY,21.0,952.2458,36.0,43.84,8.32
3129126,beijing_grid_352,2018-05-01 08:00:00,CLOUDY,21.0,951.8124,33.0,49.09,10.72
3129127,beijing_grid_353,2018-05-01 08:00:00,CLOUDY,21.0,947.888,32.0,51.73,12.08
3129128,beijing_grid_354,2018-05-01 08:00:00,CLOUDY,16.4,940.5569,33.0,54.33,13.64
3129129,beijing_grid_355,2018-05-01 08:00:00,CLOUDY,18.0,928.0739,36.0,56.72,14.84
3129130,beijing_grid_356,2018-05-01 08:00:00,CLOUDY,18.0,915.5908,39.0,58.74,16.06
3129131,beijing_grid_357,2018-05-01 08:00:00,RAIN,18.0,1012.1622,27.0,63.37,17.73
3129132,beijing_grid_358,2018-05-01 08:00:00,RAIN,18.0,1012.1027,29.0,51.86,16.73
3129133,beijing_grid_359,2018-05-01 08:00:00,RAIN,22.0,1012.0951,31.0,37.62,16.44
3129134,beijing_grid_360,2018-05-01 08:00:00,RAIN,22.0,1012.0633,32.0,32.25,15.57
3129135,beijing_grid_361,2018-05-01 08:00:00,RAIN,22.0,1012.0393,33.0,30.92,13.89
3129136,beijing_grid_362,2018-05-01 08:00:00,RAIN,22.0,1012.0403,33.0,31.56,11.94
3129137,beijing_grid_363,2018-05-01 08:00:00,RAIN,22.0,1011.6998,34.0,35.48,10.66
3129138,beijing_grid_364,2018-05-01 08:00:00,RAIN,21.0,1011.429,34.0,46.18,9.0
3129139,beijing_grid_365,2018-05-01 08:00:00,RAIN,21.0,1011.0774,33.0,45.2,8.44
3129140,beijing_grid_366,2018-05-01 08:00:00,RAIN,21.0,1011.1824,32.0,46.96,7.79
3129141,beijing_grid_367,2018-05-01 08:00:00,RAIN,21.0,1010.8901,30.0,42.49,7.46
3129142,beijing_grid_368,2018-05-01 08:00:00,CLOUDY,21.0,1009.9555,30.0,39.99,7.3
3129143,beijing_grid_369,2018-05-01 08:00:00,CLOUDY,21.0,1008.756,29.0,37.07,7.69
3129144,beijing_grid_370,2018-05-01 08:00:00,CLOUDY,21.0,999.8444,30.0,37.36,7.96
3129145,beijing_grid_371,2018-05-01 08:00:00,CLOUDY,21.0,983.0882,31.0,40.31,8.4
3129146,beijing_grid_372,2018-05-01 08:00:00,RAIN,21.0,972.0931,32.0,42.71,9.12
3129147,beijing_grid_373,2018-05-01 08:00:00,RAIN,21.0,958.4708,32.0,48.09,10.87
3129148,beijing_grid_374,2018-05-01 08:00:00,RAIN,21.0,952.7238,31.0,50.87,12.59
3129149,beijing_grid_375,2018-05-01 08:00:00,RAIN,16.4,944.6125,32.0,53.04,13.76
3129150,beijing_grid_376,2018-05-01 08:00:00,RAIN,18.0,934.4659,35.0,55.02,15.07
3129151,beijing_grid_377,2018-05-01 08:00:00,CLOUDY,18.0,924.3193,37.0,56.68,16.39
3129152,beijing_grid_378,2018-05-01 08:00:00,RAIN,18.0,1012.156,26.0,70.46,18.68
3129153,beijing_grid_379,2018-05-01 08:00:00,RAIN,20.0,1012.1705,28.0,57.73,17.31
3129154,beijing_grid_380,2018-05-01 08:00:00,RAIN,20.0,1012.2311,30.0,43.21,17.27
3129155,beijing_grid_381,2018-05-01 08:00:00,RAIN,20.0,1012.2214,31.0,39.93,16.13
3129156,beijing_grid_382,2018-05-01 08:00:00,RAIN,22.0,1012.3078,32.0,38.24,14.53
3129157,beijing_grid_383,2018-05-01 08:00:00,RAIN,22.0,1012.3943,33.0,36.15,12.94
3129158,beijing_grid_384,2018-05-01 08:00:00,RAIN,22.0,1012.1404,34.0,41.86,11.33
3129159,beijing_grid_385,2018-05-01 08:00:00,RAIN,22.0,1011.8865,34.0,49.35,9.87
3129160,beijing_grid_386,2018-05-01 08:00:00,RAIN,21.0,1011.7076,34.0,54.04,9.07
3129161,beijing_grid_387,2018-05-01 08:00:00,RAIN,21.0,1011.2732,33.0,54.22,7.9
3129162,beijing_grid_388,2018-05-01 08:00:00,RAIN,21.0,1010.949,32.0,54.46,7.03
3129163,beijing_grid_389,2018-05-01 08:00:00,CLOUDY,21.0,1009.1373,31.0,48.92,6.87
3129164,beijing_grid_390,2018-05-01 08:00:00,CLOUDY,21.0,1007.3257,30.0,43.18,6.77
3129165,beijing_grid_391,2018-05-01 08:00:00,CLOUDY,21.0,1000.2274,30.0,40.78,7.19
3129166,beijing_grid_392,2018-05-01 08:00:00,CLOUDY,21.0,987.8425,31.0,41.65,8.08
3129167,beijing_grid_393,2018-05-01 08:00:00,RAIN,21.0,975.4575,31.0,42.34,8.97
3129168,beijing_grid_394,2018-05-01 08:00:00,RAIN,21.0,966.1853,31.0,46.67,10.48
3129169,beijing_grid_395,2018-05-01 08:00:00,RAIN,21.0,956.9131,31.0,49.89,12.03
3129170,beijing_grid_396,2018-05-01 08:00:00,RAIN,23.0,948.2318,32.0,52.22,13.57
3129171,beijing_grid_397,2018-05-01 08:00:00,RAIN,18.0,940.1416,34.0,53.93,15.1
3129172,beijing_grid_398,2018-05-01 08:00:00,CLOUDY,18.0,932.0514,37.0,55.33,16.63
3129173,beijing_grid_399,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,18.0,1012.3149,26.0,76.24,19.27
3129174,beijing_grid_400,2018-05-01 08:00:00,RAIN,20.0,1012.3013,27.0,64.77,18.19
3129175,beijing_grid_401,2018-05-01 08:00:00,RAIN,20.0,1012.4076,28.0,51.17,18.58
3129176,beijing_grid_402,2018-05-01 08:00:00,RAIN,20.0,1012.4055,30.0,46.73,17.25
3129177,beijing_grid_403,2018-05-01 08:00:00,RAIN,21.0,1012.5482,31.0,44.87,15.75
3129178,beijing_grid_404,2018-05-01 08:00:00,RAIN,21.0,1012.7395,33.0,44.21,14.38
3129179,beijing_grid_405,2018-05-01 08:00:00,RAIN,21.0,1012.5703,34.0,48.89,12.54
3129180,beijing_grid_406,2018-05-01 08:00:00,RAIN,21.0,1012.4498,35.0,57.04,11.01
3129181,beijing_grid_407,2018-05-01 08:00:00,RAIN,21.0,1012.0664,35.0,63.46,9.72
3129182,beijing_grid_408,2018-05-01 08:00:00,RAIN,21.0,1011.4202,34.0,67.11,8.49
3129183,beijing_grid_409,2018-05-01 08:00:00,RAIN,21.0,1010.774,34.0,71.98,7.3
3129184,beijing_grid_410,2018-05-01 08:00:00,RAIN,21.0,1006.8066,33.0,65.27,6.6
3129185,beijing_grid_411,2018-05-01 08:00:00,CLOUDY,21.0,1002.8393,31.0,57.13,6.02
3129186,beijing_grid_412,2018-05-01 08:00:00,CLOUDY,21.0,996.609,31.0,49.61,6.33
3129187,beijing_grid_413,2018-05-01 08:00:00,CLOUDY,21.0,988.1157,31.0,45.17,7.48
3129188,beijing_grid_414,2018-05-01 08:00:00,RAIN,21.0,979.9206,31.0,42.48,8.71
3129189,beijing_grid_415,2018-05-01 08:00:00,RAIN,21.0,969.6023,32.0,46.24,10.02
3129190,beijing_grid_416,2018-05-01 08:00:00,RAIN,21.0,959.5821,32.0,49.51,11.42
3129191,beijing_grid_417,2018-05-01 08:00:00,CLOUDY,23.0,951.415,33.0,51.83,13.06
3129192,beijing_grid_418,2018-05-01 08:00:00,CLOUDY,18.0,945.101,35.0,53.41,14.92
3129193,beijing_grid_419,2018-05-01 08:00:00,CLOUDY,18.0,938.7869,36.0,54.64,16.79
3129194,beijing_grid_420,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,18.0,1012.4027,25.0,80.18,19.81
3129195,beijing_grid_421,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,20.0,1012.4377,26.0,69.75,19.11
3129196,beijing_grid_422,2018-05-01 08:00:00,RAIN,20.0,1012.534,27.0,56.62,19.34
3129197,beijing_grid_423,2018-05-01 08:00:00,RAIN,21.0,1012.5717,28.0,54.24,19.09
3129198,beijing_grid_424,2018-05-01 08:00:00,RAIN,21.0,1012.7885,31.0,50.47,17.15
3129199,beijing_grid_425,2018-05-01 08:00:00,RAIN,21.0,1012.9875,33.0,47.92,15.74
3129200,beijing_grid_426,2018-05-01 08:00:00,RAIN,21.0,1013.0003,34.0,54.62,13.91
3129201,beijing_grid_427,2018-05-01 08:00:00,RAIN,21.0,1013.0131,35.0,63.19,12.32
3129202,beijing_grid_428,2018-05-01 08:00:00,RAIN,21.0,1012.8917,35.0,69.0,12.06
3129203,beijing_grid_429,2018-05-01 08:00:00,RAIN,21.0,1011.5672,35.0,77.88,9.44
3129204,beijing_grid_430,2018-05-01 08:00:00,RAIN,21.0,1010.599,36.0,86.98,8.17
3129205,beijing_grid_431,2018-05-01 08:00:00,RAIN,21.0,1001.3324,34.0,79.4,6.47
3129206,beijing_grid_432,2018-05-01 08:00:00,RAIN,21.0,998.3529,33.0,73.74,5.71
3129207,beijing_grid_433,2018-05-01 08:00:00,CLOUDY,21.0,992.9905,32.0,60.85,5.67
3129208,beijing_grid_434,2018-05-01 08:00:00,CLOUDY,21.0,988.3889,32.0,49.3,6.91
3129209,beijing_grid_435,2018-05-01 08:00:00,CLOUDY,21.0,983.7873,31.0,41.46,8.33
3129210,beijing_grid_436,2018-05-01 08:00:00,RAIN,21.0,973.0193,32.0,45.76,9.56
3129211,beijing_grid_437,2018-05-01 08:00:00,RAIN,21.0,962.2512,32.0,49.08,10.82
3129212,beijing_grid_438,2018-05-01 08:00:00,CLOUDY,18.0,954.5982,33.0,51.4,12.55
3129213,beijing_grid_439,2018-05-01 08:00:00,CLOUDY,18.0,950.0603,35.0,52.87,14.75
3129214,beijing_grid_440,2018-05-01 08:00:00,CLOUDY,18.0,945.5224,36.0,53.96,16.95
3129215,beijing_grid_441,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,19.0,1012.5488,26.0,80.18,19.04
3129216,beijing_grid_442,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,19.0,1012.595,26.0,68.88,18.94
3129217,beijing_grid_443,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,21.0,1012.6151,26.0,63.05,19.27
3129218,beijing_grid_444,2018-05-01 08:00:00,RAIN,21.0,1012.62,27.0,56.77,19.5
3129219,beijing_grid_445,2018-05-01 08:00:00,RAIN,21.0,1012.8167,29.0,53.06,18.67
3129220,beijing_grid_446,2018-05-01 08:00:00,RAIN,21.0,1012.9764,32.0,51.72,17.93
3129221,beijing_grid_447,2018-05-01 08:00:00,RAIN,21.0,1013.0109,33.0,56.33,16.31
3129222,beijing_grid_448,2018-05-01 08:00:00,RAIN,21.0,1013.0542,34.0,63.91,14.73
3129223,beijing_grid_449,2018-05-01 08:00:00,RAIN,21.0,1012.2185,35.0,71.89,13.15
3129224,beijing_grid_450,2018-05-01 08:00:00,RAIN,21.0,1010.5038,36.0,80.65,11.53
3129225,beijing_grid_451,2018-05-01 08:00:00,RAIN,21.0,1008.7891,37.0,91.92,10.26
3129226,beijing_grid_452,2018-05-01 08:00:00,RAIN,21.0,994.5459,35.0,90.65,8.33
3129227,beijing_grid_453,2018-05-01 08:00:00,RAIN,21.0,990.3981,34.0,87.15,7.02
3129228,beijing_grid_454,2018-05-01 08:00:00,RAIN,21.0,982.8258,34.0,75.95,6.23
3129229,beijing_grid_455,2018-05-01 08:00:00,CLOUDY,21.0,976.8766,33.0,58.63,6.71
3129230,beijing_grid_456,2018-05-01 08:00:00,CLOUDY,21.0,970.9274,33.0,44.69,7.7
3129231,beijing_grid_457,2018-05-01 08:00:00,RAIN,21.0,966.0025,33.0,47.88,9.22
3129232,beijing_grid_458,2018-05-01 08:00:00,RAIN,18.0,959.4584,34.0,51.34,11.56
3129233,beijing_grid_459,2018-05-01 08:00:00,CLOUDY,12.6,955.3636,34.0,52.08,12.56
3129234,beijing_grid_460,2018-05-01 08:00:00,CLOUDY,12.6,948.8607,35.0,53.67,14.63
3129235,beijing_grid_461,2018-05-01 08:00:00,CLOUDY,18.0,942.3578,36.0,54.87,16.7
3129236,beijing_grid_462,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,19.0,1012.7296,26.0,83.47,18.55
3129237,beijing_grid_463,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,19.0,1012.7228,26.0,72.84,18.94
3129238,beijing_grid_464,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,19.0,1012.6854,25.0,65.46,19.38
3129239,beijing_grid_465,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,21.0,1012.7423,26.0,58.7,20.01
3129240,beijing_grid_466,2018-05-01 08:00:00,RAIN,21.0,1012.8449,28.0,55.26,20.23
3129241,beijing_grid_467,2018-05-01 08:00:00,RAIN,21.0,1012.9476,30.0,51.91,20.51
3129242,beijing_grid_468,2018-05-01 08:00:00,RAIN,21.0,1013.0215,31.0,57.61,18.72
3129243,beijing_grid_469,2018-05-01 08:00:00,RAIN,21.0,1013.0953,32.0,64.43,17.14
3129244,beijing_grid_470,2018-05-01 08:00:00,RAIN,21.0,1012.1752,34.0,71.47,15.81
3129245,beijing_grid_471,2018-05-01 08:00:00,RAIN,21.0,1009.4404,36.0,82.57,13.64
3129246,beijing_grid_472,2018-05-01 08:00:00,RAIN,21.0,1006.9792,38.0,95.17,12.39
3129247,beijing_grid_473,2018-05-01 08:00:00,RAIN,21.0,990.4133,37.0,95.72,9.84
3129248,beijing_grid_474,2018-05-01 08:00:00,RAIN,21.0,982.4433,36.0,96.03,8.58
3129249,beijing_grid_475,2018-05-01 08:00:00,RAIN,21.0,972.661,36.0,87.9,7.13
3129250,beijing_grid_476,2018-05-01 08:00:00,CLOUDY,21.0,965.3642,35.0,68.25,6.69
3129251,beijing_grid_477,2018-05-01 08:00:00,CLOUDY,16.0,958.0675,35.0,48.48,7.09
3129252,beijing_grid_478,2018-05-01 08:00:00,CLOUDY,16.0,958.9857,34.0,50.14,8.9
3129253,beijing_grid_479,2018-05-01 08:00:00,RAIN,18.0,959.9039,34.0,51.25,10.71
3129254,beijing_grid_480,2018-05-01 08:00:00,CLOUDY,12.6,956.129,34.0,52.75,12.58
3129255,beijing_grid_481,2018-05-01 08:00:00,CLOUDY,12.6,947.6611,35.0,54.49,14.51
3129256,beijing_grid_482,2018-05-01 08:00:00,CLOUDY,18.0,939.1932,36.0,55.81,16.46
3129257,beijing_grid_483,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,16.0,1012.7259,29.0,90.59,17.95
3129258,beijing_grid_484,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,17.0,1012.7234,27.0,77.02,18.54
3129259,beijing_grid_485,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,17.0,1012.7206,26.0,68.64,19.34
3129260,beijing_grid_486,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,21.0,1012.7544,26.0,61.03,20.46
3129261,beijing_grid_487,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,21.0,1012.8255,27.0,56.33,21.33
3129262,beijing_grid_488,2018-05-01 08:00:00,RAIN,21.0,1012.8966,28.0,52.02,22.33
3129263,beijing_grid_489,2018-05-01 08:00:00,RAIN,21.0,1012.9954,30.0,57.03,20.68
3129264,beijing_grid_490,2018-05-01 08:00:00,RAIN,21.0,1013.1074,32.0,63.58,19.17
3129265,beijing_grid_491,2018-05-01 08:00:00,RAIN,21.0,1011.7658,33.0,70.41,17.43
3129266,beijing_grid_492,2018-05-01 08:00:00,RAIN,20.0,1009.0104,36.0,80.82,15.5
3129267,beijing_grid_493,2018-05-01 08:00:00,RAIN,20.0,1006.255,38.0,93.63,14.21
3129268,beijing_grid_494,2018-05-01 08:00:00,RAIN,20.0,986.569,38.0,94.47,12.21
3129269,beijing_grid_495,2018-05-01 08:00:00,RAIN,20.0,972.683,38.0,97.31,10.21
3129270,beijing_grid_496,2018-05-01 08:00:00,RAIN,16.0,968.2681,38.0,97.7,9.89
3129271,beijing_grid_497,2018-05-01 08:00:00,CLOUDY,16.0,955.3532,37.0,74.7,7.52
3129272,beijing_grid_498,2018-05-01 08:00:00,CLOUDY,16.0,945.8917,37.0,54.3,7.28
3129273,beijing_grid_499,2018-05-01 08:00:00,CLOUDY,16.0,948.8548,36.0,53.69,8.98
3129274,beijing_grid_500,2018-05-01 08:00:00,RAIN,18.0,951.8179,36.0,53.27,10.67
3129275,beijing_grid_501,2018-05-01 08:00:00,CLOUDY,12.6,950.3984,36.0,54.17,12.46
3129276,beijing_grid_502,2018-05-01 08:00:00,CLOUDY,18.0,941.341,36.0,57.32,14.99
3129277,beijing_grid_503,2018-05-01 08:00:00,CLOUDY,18.0,938.7945,36.0,57.17,16.27
3129278,beijing_grid_504,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,16.0,1012.7271,31.0,97.67,17.48
3129279,beijing_grid_505,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,17.0,1012.691,29.0,80.9,18.04
3129280,beijing_grid_506,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,17.0,1012.6847,27.0,71.86,19.08
3129281,beijing_grid_507,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,17.0,1012.7022,26.0,62.9,20.59
3129282,beijing_grid_508,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,21.0,1012.7584,27.0,56.49,21.95
3129283,beijing_grid_509,2018-05-01 08:00:00,RAIN,21.0,1012.8146,27.0,50.9,23.56
3129284,beijing_grid_510,2018-05-01 08:00:00,RAIN,21.0,1012.9326,29.0,55.06,22.22
3129285,beijing_grid_511,2018-05-01 08:00:00,RAIN,21.0,1013.0507,30.0,59.72,21.02
3129286,beijing_grid_512,2018-05-01 08:00:00,RAIN,21.0,1011.8111,33.0,66.46,19.25
3129287,beijing_grid_513,2018-05-01 08:00:00,RAIN,20.0,1009.2138,35.0,76.55,17.18
3129288,beijing_grid_514,2018-05-01 08:00:00,RAIN,20.0,998.9312,38.0,89.6,15.04
3129289,beijing_grid_515,2018-05-01 08:00:00,RAIN,20.0,990.1732,38.0,91.2,13.94
3129290,beijing_grid_516,2018-05-01 08:00:00,RAIN,20.0,973.7299,38.0,94.18,12.15
3129291,beijing_grid_517,2018-05-01 08:00:00,RAIN,16.0,958.4734,39.0,90.77,10.85
3129292,beijing_grid_518,2018-05-01 08:00:00,CLOUDY,16.0,946.8433,38.0,77.22,9.05
3129293,beijing_grid_519,2018-05-01 08:00:00,RAIN,16.0,934.4,38.0,60.31,8.33
3129294,beijing_grid_520,2018-05-01 08:00:00,CLOUDY,14.1,935.6098,38.0,58.01,9.49
3129295,beijing_grid_521,2018-05-01 08:00:00,CLOUDY,18.0,936.8196,38.0,56.22,10.66
3129296,beijing_grid_522,2018-05-01 08:00:00,CLOUDY,12.6,938.172,38.0,56.38,12.23
3129297,beijing_grid_523,2018-05-01 08:00:00,CLOUDY,12.6,939.6669,37.0,57.84,14.18
3129298,beijing_grid_524,2018-05-01 08:00:00,CLOUDY,18.0,941.1618,36.0,58.94,16.14
3129299,beijing_grid_525,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,16.0,1012.7713,36.0,101.33,17.09
3129300,beijing_grid_526,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,16.0,1012.708,32.0,86.56,17.58
3129301,beijing_grid_527,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,17.0,1012.6487,28.0,75.16,18.89
3129302,beijing_grid_528,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,17.0,1012.65,26.0,64.74,20.74
3129303,beijing_grid_529,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,16.0,1012.6913,26.0,56.65,22.58
3129304,beijing_grid_530,2018-05-01 08:00:00,RAIN,21.0,1012.7325,26.0,49.89,24.8
3129305,beijing_grid_531,2018-05-01 08:00:00,RAIN,21.0,1012.9108,28.0,53.63,23.49
3129306,beijing_grid_532,2018-05-01 08:00:00,RAIN,21.0,1013.0072,30.0,57.08,22.86
3129307,beijing_grid_533,2018-05-01 08:00:00,RAIN,21.0,1011.8563,32.0,63.2,21.14
3129308,beijing_grid_534,2018-05-01 08:00:00,RAIN,20.0,1009.4172,35.0,73.05,18.93
3129309,beijing_grid_535,2018-05-01 08:00:00,RAIN,20.0,1006.978,38.0,85.03,17.41
3129310,beijing_grid_536,2018-05-01 08:00:00,RAIN,20.0,988.7753,38.0,88.08,15.68
3129311,beijing_grid_537,2018-05-01 08:00:00,RAIN,20.0,970.5726,39.0,91.88,14.01
3129312,beijing_grid_538,2018-05-01 08:00:00,RAIN,16.0,953.7587,40.0,89.81,12.24
3129313,beijing_grid_539,2018-05-01 08:00:00,RAIN,14.1,938.3335,40.0,79.01,10.59
3129314,beijing_grid_540,2018-05-01 08:00:00,RAIN,14.1,922.9083,40.0,64.94,9.44
3129315,beijing_grid_541,2018-05-01 08:00:00,RAIN,14.1,922.3648,40.0,61.88,10.05
3129316,beijing_grid_542,2018-05-01 08:00:00,CLOUDY,16.0,922.8965,40.0,59.02,10.88
3129317,beijing_grid_543,2018-05-01 08:00:00,CLOUDY,18.0,925.9455,39.0,58.68,12.01
3129318,beijing_grid_544,2018-05-01 08:00:00,CLOUDY,12.6,934.7373,38.0,59.85,14.02
3129319,beijing_grid_545,2018-05-01 08:00:00,CLOUDY,18.0,943.5291,36.0,60.73,16.03
3129320,beijing_grid_546,2018-05-01 08:00:00,RAIN,14.0,1013.0609,49.0,110.92,18.02
3129321,beijing_grid_547,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,14.0,1012.8261,39.0,95.64,17.3
3129322,beijing_grid_548,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,14.0,1012.6504,31.0,79.73,18.08
3129323,beijing_grid_549,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,16.0,1012.5927,27.0,66.56,19.71
3129324,beijing_grid_550,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,16.0,1012.6531,27.0,56.16,21.81
3129325,beijing_grid_551,2018-05-01 08:00:00,PARTLY_CLOUDY_DAY,16.0,1012.7135,26.0,47.8,24.49
3129326,beijing_grid_552,2018-05-01 08:00:00,RAIN,21.0,1012.8553,28.0,50.32,23.79
3129327,beijing_grid_553,2018-05-01 08:00:00,RAIN,21.0,1012.997,29.0,52.99,23.14
3129328,beijing_grid_554,2018-05-01 08:00:00,RAIN,22.0,1011.8869,31.0,58.15,21.54
3129329,beijing_grid_555,2018-05-01 08:00:00,RAIN,22.0,1009.3728,34.0,65.81,19.31
3129330,beijing_grid_556,2018-05-01 08:00:00,RAIN,21.0,1007.1631,37.0,78.12,17.63
3129331,beijing_grid_557,2018-05-01 08:00:00,RAIN,20.0,992.1298,38.0,81.61,16.24
3129332,beijing_grid_558,2018-05-01 08:00:00,RAIN,16.0,977.0965,39.0,85.75,14.91
3129333,beijing_grid_559,2018-05-01 08:00:00,RAIN,16.0,961.635,39.0,84.49,13.43
3129334,beijing_grid_560,2018-05-01 08:00:00,RAIN,16.0,945.7453,40.0,75.83,11.92
3129335,beijing_grid_561,2018-05-01 08:00:00,RAIN,14.1,929.8555,40.0,64.98,10.75
3129336,beijing_grid_562,2018-05-01 08:00:00,CLOUDY,14.1,929.6369,40.0,62.52,11.11
3129337,beijing_grid_563,2018-05-01 08:00:00,CLOUDY,14.1,929.4183,40.0,60.22,11.48
3129338,beijing_grid_564,2018-05-01 08:00:00,CLOUDY,12.6,932.9228,40.0,59.82,12.57
